source,line,kind,active_line,shader,exists,menu,raw
portable_config/input_uosc.conf,210,menu,False,Anime4K/Anime4K_Upscale_Denoise_CNN_x2_M.glsl,True,着色器 > Anime4K > 放大混合系列 > 线条低加粗（越高越细）  > Anime4K_Upscale_Denoise_CNN_x2_M,"#                  change-list glsl-shaders toggle ""~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_M.glsl""   #! 着色器 > Anime4K > 放大混合系列 > 线条低加粗（越高越细）  > Anime4K_Upscale_Denoise_CNN_x2_M"
portable_config/input_uosc.conf,211,menu,False,Anime4K/Anime4K_Upscale_Denoise_CNN_x2_L.glsl,True,着色器 > Anime4K > 放大混合系列 > 线条低加粗（越高越细）  > Anime4K_Upscale_Denoise_CNN_x2_L,"#                  change-list glsl-shaders toggle ""~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_L.glsl""   #! 着色器 > Anime4K > 放大混合系列 > 线条低加粗（越高越细）  > Anime4K_Upscale_Denoise_CNN_x2_L"
portable_config/input_uosc.conf,212,menu,False,Anime4K/Anime4K_Upscale_Denoise_CNN_x2_VL.glsl,True,着色器 > Anime4K > 放大混合系列 > 线条低加粗（越高越细）  > Anime4K_Upscale_Denoise_CNN_x2_VL,"#                  change-list glsl-shaders toggle ""~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_VL.glsl""  #! 着色器 > Anime4K > 放大混合系列 > 线条低加粗（越高越细）  > Anime4K_Upscale_Denoise_CNN_x2_VL"
portable_config/input_uosc.conf,213,menu,False,Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl,True,着色器 > Anime4K > 放大混合系列 > 线条低加粗（越高越细）  > Anime4K_Upscale_Denoise_CNN_x2_UL,"#                  change-list glsl-shaders toggle ""~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl""  #! 着色器 > Anime4K > 放大混合系列 > 线条低加粗（越高越细）  > Anime4K_Upscale_Denoise_CNN_x2_UL"
portable_config/input_uosc.conf,215,menu,False,Anime4K/Anime4K_AutoDownscalePre_x2.glsl,True,着色器 > Anime4K > 其它系列 > 防止过度放大(4K 1080p) > Anime4K_AutoDownscalePre_x2,"#                  change-list glsl-shaders toggle ""~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x2.glsl""        #! 着色器 > Anime4K > 其它系列 > 防止过度放大(4K 1080p) > Anime4K_AutoDownscalePre_x2"
portable_config/input_uosc.conf,216,menu,False,Anime4K/Anime4K_AutoDownscalePre_x4.glsl,True,着色器 > Anime4K > 其它系列 > 防止过度放大(4K 720p) > Anime4K_AutoDownscalePre_x4,"#                  change-list glsl-shaders toggle ""~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl""        #! 着色器 > Anime4K > 其它系列 > 防止过度放大(4K 720p) > Anime4K_AutoDownscalePre_x4"
portable_config/input_uosc.conf,217,menu,False,Anime4K/Anime4K_Clamp_Highlights.glsl,True,着色器 > Anime4K > 其它系列 > 抗振铃、减少过冲 > Anime4K_Clamp_Highlights,"#                  change-list glsl-shaders toggle ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl""           #! 着色器 > Anime4K > 其它系列 > 抗振铃、减少过冲 > Anime4K_Clamp_Highlights"
portable_config/input_uosc.conf,219,menu,False,Anime4K/Anime4K_3DGraphics_Upscale_x2_US.glsl,True,着色器 > Anime4K > 其它系列 > 游戏画面放大 > Anime4K_3DGraphics_Upscale_x2_US,"#                  change-list glsl-shaders toggle ""~~/shaders/Anime4K/Anime4K_3DGraphics_Upscale_x2_US.glsl""   #! 着色器 > Anime4K > 其它系列 > 游戏画面放大 > Anime4K_3DGraphics_Upscale_x2_US"
portable_config/input_uosc.conf,220,menu,False,Anime4K/Anime4K_3DGraphics_AA_Upscale_x2_US.glsl,True,着色器 > Anime4K > 其它系列 > 游戏画面放大（抗锯齿） > Anime4K_3DGraphics_AA_Upscale_x2_US,"#                  change-list glsl-shaders toggle ""~~/shaders/Anime4K/Anime4K_3DGraphics_AA_Upscale_x2_US.glsl"" #! 着色器 > Anime4K > 其它系列 > 游戏画面放大（抗锯齿） > Anime4K_3DGraphics_AA_Upscale_x2_US"
portable_config/profiles.conf,102,profile,True,Anime4K/Anime4K_Clamp_Highlights.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x2.glsl;~~/shaders/Anime4K/Anime4K_Thin_HQ.glsl;~~/shaders/Anime4K/Anime4K_Deblur_DoG.glsl"""
portable_config/profiles.conf,102,profile,True,Anime4K/Anime4K_Restore_CNN_UL.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x2.glsl;~~/shaders/Anime4K/Anime4K_Thin_HQ.glsl;~~/shaders/Anime4K/Anime4K_Deblur_DoG.glsl"""
portable_config/profiles.conf,102,profile,True,Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x2.glsl;~~/shaders/Anime4K/Anime4K_Thin_HQ.glsl;~~/shaders/Anime4K/Anime4K_Deblur_DoG.glsl"""
portable_config/profiles.conf,102,profile,True,Anime4K/Anime4K_AutoDownscalePre_x2.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x2.glsl;~~/shaders/Anime4K/Anime4K_Thin_HQ.glsl;~~/shaders/Anime4K/Anime4K_Deblur_DoG.glsl"""
portable_config/profiles.conf,102,profile,True,Anime4K/Anime4K_Thin_HQ.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x2.glsl;~~/shaders/Anime4K/Anime4K_Thin_HQ.glsl;~~/shaders/Anime4K/Anime4K_Deblur_DoG.glsl"""
portable_config/profiles.conf,102,profile,True,Anime4K/Anime4K_Deblur_DoG.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x2.glsl;~~/shaders/Anime4K/Anime4K_Thin_HQ.glsl;~~/shaders/Anime4K/Anime4K_Deblur_DoG.glsl"""
portable_config/profiles.conf,107,profile,True,Anime4K/Anime4K_Clamp_Highlights.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x2.glsl;~~/shaders/Anime4K/Anime4K_Thin_HQ.glsl"""
portable_config/profiles.conf,107,profile,True,Anime4K/Anime4K_Restore_CNN_UL.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x2.glsl;~~/shaders/Anime4K/Anime4K_Thin_HQ.glsl"""
portable_config/profiles.conf,107,profile,True,Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x2.glsl;~~/shaders/Anime4K/Anime4K_Thin_HQ.glsl"""
portable_config/profiles.conf,107,profile,True,Anime4K/Anime4K_AutoDownscalePre_x2.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x2.glsl;~~/shaders/Anime4K/Anime4K_Thin_HQ.glsl"""
portable_config/profiles.conf,107,profile,True,Anime4K/Anime4K_Thin_HQ.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x2.glsl;~~/shaders/Anime4K/Anime4K_Thin_HQ.glsl"""
portable_config/profiles.conf,112,profile,True,Anime4K/Anime4K_Clamp_Highlights.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x2.glsl;~~/shaders/Anime4K/Anime4K_Darken_HQ.glsl"""
portable_config/profiles.conf,112,profile,True,Anime4K/Anime4K_Restore_CNN_UL.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x2.glsl;~~/shaders/Anime4K/Anime4K_Darken_HQ.glsl"""
portable_config/profiles.conf,112,profile,True,Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x2.glsl;~~/shaders/Anime4K/Anime4K_Darken_HQ.glsl"""
portable_config/profiles.conf,112,profile,True,Anime4K/Anime4K_AutoDownscalePre_x2.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x2.glsl;~~/shaders/Anime4K/Anime4K_Darken_HQ.glsl"""
portable_config/profiles.conf,112,profile,True,Anime4K/Anime4K_Darken_HQ.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x2.glsl;~~/shaders/Anime4K/Anime4K_Darken_HQ.glsl"""
portable_config/profiles.conf,117,profile,True,Anime4K/Anime4K_Clamp_Highlights.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Thin_HQ.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Deblur_DoG_x2.glsl"""
portable_config/profiles.conf,117,profile,True,Anime4K/Anime4K_Restore_CNN_UL.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Thin_HQ.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Deblur_DoG_x2.glsl"""
portable_config/profiles.conf,117,profile,True,Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Thin_HQ.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Deblur_DoG_x2.glsl"""
portable_config/profiles.conf,117,profile,True,Anime4K/Anime4K_AutoDownscalePre_x4.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Thin_HQ.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Deblur_DoG_x2.glsl"""
portable_config/profiles.conf,117,profile,True,Anime4K/Anime4K_Thin_HQ.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Thin_HQ.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Deblur_DoG_x2.glsl"""
portable_config/profiles.conf,117,profile,True,Anime4K/Anime4K_Upscale_Deblur_DoG_x2.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Thin_HQ.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Deblur_DoG_x2.glsl"""
portable_config/profiles.conf,122,profile,True,Anime4K/Anime4K_Clamp_Highlights.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl"""
portable_config/profiles.conf,122,profile,True,Anime4K/Anime4K_Restore_CNN_UL.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl"""
portable_config/profiles.conf,122,profile,True,Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl"""
portable_config/profiles.conf,122,profile,True,Anime4K/Anime4K_AutoDownscalePre_x4.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl"""
portable_config/profiles.conf,122,profile,True,Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Upscale_Denoise_CNN_x2_UL.glsl"""
portable_config/profiles.conf,127,profile,True,Anime4K/Anime4K_Clamp_Highlights.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Upscale_DTD_x2.glsl"""
portable_config/profiles.conf,127,profile,True,Anime4K/Anime4K_Restore_CNN_UL.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Upscale_DTD_x2.glsl"""
portable_config/profiles.conf,127,profile,True,Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Upscale_DTD_x2.glsl"""
portable_config/profiles.conf,127,profile,True,Anime4K/Anime4K_AutoDownscalePre_x4.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Upscale_DTD_x2.glsl"""
portable_config/profiles.conf,127,profile,True,Anime4K/Anime4K_Upscale_DTD_x2.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_UL.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_UL.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Upscale_DTD_x2.glsl"""
portable_config/profiles.conf,132,profile,True,Anime4K/Anime4K_Clamp_Highlights.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_M.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_M.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_M.glsl"""
portable_config/profiles.conf,132,profile,True,Anime4K/Anime4K_Restore_CNN_M.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_M.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_M.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_M.glsl"""
portable_config/profiles.conf,132,profile,True,Anime4K/Anime4K_Upscale_CNN_x2_M.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_M.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_M.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_M.glsl"""
portable_config/profiles.conf,132,profile,True,Anime4K/Anime4K_AutoDownscalePre_x4.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_M.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_M.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_M.glsl"""
portable_config/profiles.conf,132,profile,True,Anime4K/Anime4K_Upscale_CNN_x2_M.glsl,True,," glsl-shaders = ""~~/shaders/Anime4K/Anime4K_Clamp_Highlights.glsl;~~/shaders/Anime4K/Anime4K_Restore_CNN_M.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_M.glsl;~~/shaders/Anime4K/Anime4K_AutoDownscalePre_x4.glsl;~~/shaders/Anime4K/Anime4K_Upscale_CNN_x2_M.glsl"""
portable_config/profiles.conf,136,profile,True,FSRCNNX/FSRCNNX_x2_2_12_0_4_1_v1_fastv2.glsl,True,," glsl-shaders = ""~~/shaders/FSRCNNX/FSRCNNX_x2_2_12_0_4_1_v1_fastv2.glsl;~~/shaders/QCOM/QCOM_SGEDS_ms_RT.glsl"""
portable_config/profiles.conf,136,profile,True,QCOM/QCOM_SGEDS_ms_RT.glsl,True,," glsl-shaders = ""~~/shaders/FSRCNNX/FSRCNNX_x2_2_12_0_4_1_v1_fastv2.glsl;~~/shaders/QCOM/QCOM_SGEDS_ms_RT.glsl"""
portable_config/profiles.conf,141,profile,True,FSRCNNX/FSRCNNX_x2_2_12_0_4_1_v1sharp_fastv2.glsl,True,," glsl-shaders = ""~~/shaders/FSRCNNX/FSRCNNX_x2_2_12_0_4_1_v1sharp_fastv2.glsl;~~/shaders/QCOM/QCOM_SGEDS_ms_RT.glsl"""
portable_config/profiles.conf,141,profile,True,QCOM/QCOM_SGEDS_ms_RT.glsl,True,," glsl-shaders = ""~~/shaders/FSRCNNX/FSRCNNX_x2_2_12_0_4_1_v1sharp_fastv2.glsl;~~/shaders/QCOM/QCOM_SGEDS_ms_RT.glsl"""
portable_config/profiles.conf,146,profile,True,ACNet/ACNet_F8B8.glsl,True,," glsl-shaders = ""~~/shaders/ACNet/ACNet_F8B8.glsl;~~/shaders/QCOM/QCOM_SGEDS_ms_RT.glsl"""
portable_config/profiles.conf,146,profile,True,QCOM/QCOM_SGEDS_ms_RT.glsl,True,," glsl-shaders = ""~~/shaders/ACNet/ACNet_F8B8.glsl;~~/shaders/QCOM/QCOM_SGEDS_ms_RT.glsl"""
portable_config/profiles.conf,151,profile,True,ACNet/ACNet_F8B8_hdn.glsl,True,," glsl-shaders = ""~~/shaders/ACNet/ACNet_F8B8_hdn.glsl;~~/shaders/QCOM/QCOM_SGEDS_ms_RT.glsl"""
portable_config/profiles.conf,151,profile,True,QCOM/QCOM_SGEDS_ms_RT.glsl,True,," glsl-shaders = ""~~/shaders/ACNet/ACNet_F8B8_hdn.glsl;~~/shaders/QCOM/QCOM_SGEDS_ms_RT.glsl"""
portable_config/mpv.conf,148,mpv_default,True,QCOM/QCOM_SGEDS_ms_RT.glsl,True,," glsl-shaders-append = ""~~/shaders/QCOM/QCOM_SGEDS_ms_RT.glsl"""
